"Titulo","Ano","Genero"
"Salem: His Sister's Father",2014,"Drama"
"Samson",2018,"Action"
"Samson",2018,"Drama"
"San Pietro",1945,"Documentary"
"San Pietro",1945,"Short"
"San Pietro",1945,"War"
"Sanai Choughade",2008,"Comedy"
"Sangam",1964,"Drama"
"Santa Claws",2014,"Family"
"Santa Claws",2014,"Fantasy"
"Santa's Apprentice",2010,"Animation"
"Santa's Apprentice",2010,"Comedy"
"Santa's Apprentice",2010,"Family"
"Sardaarji 2",2016,"Adventure"
"Sardaarji 2",2016,"Comedy"
"Sarivar Sari",2005,"Drama"
"Sarvopari Palakkaran",2017,"Comedy"
"Sat Sri Akal",2008,"Drama"
"Sat Sri Akal",2008,"Family"
"Sat Sri Akal",2008,"Romance"
"Satan & Adam",2018,"Documentary"
"Satan & Adam",2018,"Music"
"Satrangi Re",2012,"Music"
"Satrangi Re",2012,"Musical"
"Satte Pe Satta",1982,"Action"
"Satte Pe Satta",1982,"Comedy"
"Satte Pe Satta",1982,"Drama"
"Satte Pe Satta",1982,"Romance"
"Saturday Church",2017,"Drama"
"Saturday Church",2017,"Fantasy"
"Saturday Church",2017,"Music"
"Saturday Church",2017,"Musical"
"Savage Dog",2017,"Action"
"Savage Dog",2017,"Drama"
"Savage Raghda",2018,"Comedy"
"Savage Raghda",2018,"Family"
"Say When",2014,"Animation"
"Scandal in Sorrento",1955,"Comedy"
"Scandal in Sorrento",1955,"Romance"
"Scary Movie",2000,"Comedy"
"Schindler's List",1993,"Biography"
"Schindler's List",1993,"Drama"
"Schindler's List",1993,"History"
"Scooby-Doo on Zombie Island",1998,"Animation"
"Scooby-Doo on Zombie Island",1998,"Adventure"
"Scooby-Doo on Zombie Island",1998,"Comedy"
"Scooby-Doo on Zombie Island",1998,"Family"
"Scooby-Doo on Zombie Island",1998,"Fantasy"
"Scooby-Doo on Zombie Island",1998,"Mystery"
"Scream 2",1997,"Horror"
"Scream 2",1997,"Mystery"
"Scream 3",2000,"Horror"
"Scream 3",2000,"Mystery"
"Seal Team Six: The Raid on Osama Bin Laden",2012,"Action"
"Seal Team Six: The Raid on Osama Bin Laden",2012,"Crime"
"Seal Team Six: The Raid on Osama Bin Laden",2012,"Drama"
"Seal Team Six: The Raid on Osama Bin Laden",2012,"Thriller"
"Searching for Sugar Man",2012,"Documentary"
"Searching for Sugar Man",2012,"Biography"
"Searching for Sugar Man",2012,"Music"
"Season of the Witch",2011,"Action"
"Season of the Witch",2011,"Adventure"
"Season of the Witch",2011,"Fantasy"
"Secret",2007,"Drama"
"Secret",2007,"Fantasy"
"Secret",2007,"Music"
"Secret",2007,"Mystery"
"Secret",2007,"Romance"
"Secret in Their Eyes",2015,"Crime"
"Secret in Their Eyes",2015,"Drama"
"Secret in Their Eyes",2015,"Mystery"
"Secret in Their Eyes",2015,"Thriller"
"Secrets of Chatsworth",2013,"Documentary"
"Secrets of Henry VIII's Palace: Hampton Court",2013,"Documentary"
"Secrets of Her Majesty's Secret Service",2014,"Documentary"
"Secrets of Her Majesty's Secret Service",2014,"History"
"Secrets of Highclere Castle",2013,"Documentary"
"Secrets of Scotland Yard",2013,"Documentary"
"Secrets of Scotland Yard",2013,"History"
"Secrets of Selfridges",2014,"Documentary"
"Secrets of Selfridges",2014,"History"
"Secrets of the Tower of London",2013,"Documentary"
"Secrets of the Tower of London",2013,"History"
"Secrets of Underground London",2014,"Documentary"
"Secrets of Underground London",2014,"History"
"Secrets of Westminster",2014,"Documentary"
"Secrets of Westminster",2014,"History"
"Sen Kimsin?",2012,"Comedy"
"Sen Kimsin?",2012,"Crime"
"Senna",2010,"Documentary"
"Senna",2010,"Biography"
"Senna",2010,"Sport"
"Sex and the City 2",2010,"Comedy"
"Sex and the City 2",2010,"Drama"
"Sex and the City 2",2010,"Romance"
"Sex and the City: The Movie",2008,"Comedy"
"Sex and the City: The Movie",2008,"Drama"
"Sex and the City: The Movie",2008,"Romance"
"Sex Doll",2016,"Thriller"
"SGT. Will Gardner",2019,"Action"
"SGT. Will Gardner",2019,"Adventure"
"SGT. Will Gardner",2019,"Drama"
"SGT. Will Gardner",2019,"War"
"Shahanpan Dega Deva",2011,"Comedy"
"Shanghai",2012,"Crime"
"Shanghai",2012,"Drama"
"Shanghai",2012,"Mystery"
"Shanghai",2012,"Thriller"
"Shararat",2002,"Comedy"
"Shararat",2002,"Fantasy"
"Shararat",2002,"Romance"
"Shark Night",2011,"Horror"
"Shark Night",2011,"Thriller"
"Shaurya: It Takes Courage to Make Right... Right",2008,"Crime"
"Shaurya: It Takes Courage to Make Right... Right",2008,"Drama"
"Shaurya: It Takes Courage to Make Right... Right",2008,"Thriller"
"She Did That",2019,"Documentary"
"Sherlock Holmes",2009,"Action"
"Sherlock Holmes",2009,"Adventure"
"Sherlock Holmes",2009,"Mystery"
"Shiva",1990,"Action"
"Shiva",1990,"Crime"
"Shiva",1990,"Drama"
"Shopkins: Chef Club",2016,"Animation"
"Shopkins: Chef Club",2016,"Short"
"Shopkins: Chef Club",2016,"Family"
"Shorgul",2016,"Drama"
"Short Term 12",2013,"Drama"
"Shorts",2009,"Adventure"
"Shorts",2009,"Comedy"
"Shorts",2009,"Drama"
"Shorts",2009,"Family"
"Shorts",2009,"Fantasy"
"Shorts",2009,"Romance"
"Shorts",2009,"Sci-Fi"
"SHOT! The Psycho-Spiritual Mantra of Rock",2016,"Documentary"
"SHOT! The Psycho-Spiritual Mantra of Rock",2016,"Biography"
"SHOT! The Psycho-Spiritual Mantra of Rock",2016,"Music"
"Shuddhi",2017,"Crime"
"Shuddhi",2017,"Drama"
"Shuddhi",2017,"Thriller"
"Sicilian Ghost Story",2017,"Crime"
"Sicilian Ghost Story",2017,"Drama"
"Sicilian Ghost Story",2017,"Fantasy"
"Sicilian Ghost Story",2017,"Mystery"
"Sicilian Ghost Story",2017,"Romance"
"Siddhant",2014,"Drama"
"Silencer",2018,"Action"
"Silencer",2018,"Drama"
"Silencer",2018,"Thriller"
"Silent Hill: Revelation",2012,"Horror"
"Silent Hill: Revelation",2012,"Mystery"
"Silent Hill: Revelation",2012,"Thriller"
"Silicon Cowboys",2016,"Documentary"
"Silicon Cowboys",2016,"History"
"Singh Saab the Great",2013,"Action"
"Singh Saab the Great",2013,"Drama"
"Single",2015,"Comedy"
"Single",2015,"Romance"
"Singularity",2017,"Action"
"Singularity",2017,"Adventure"
"Singularity",2017,"Drama"
"Singularity",2017,"Sci-Fi"
"Sinister Circle",2017,"Fantasy"
"Sinister Circle",2017,"Horror"
"Siren",2016,"Horror"
"Siren",2016,"Mystery"
"Siren",2016,"Thriller"
"Sister Code",2015,"Comedy"
"Sister Code",2015,"Drama"
"Sister Code",2015,"Romance"
"Skin Trade",2014,"Action"
"Skin Trade",2014,"Crime"
"Skin Trade",2014,"Thriller"
"Skiptrace",2016,"Action"
"Skiptrace",2016,"Adventure"
"Skiptrace",2016,"Comedy"
"Skiptrace",2016,"Crime"
"Skiptrace",2016,"Thriller"
"Sky on Fire",2016,"Documentary"
"Sky on Fire",2016,"Short"
"Skydancers",2014,"Documentary"
"Skyline",2010,"Action"
"Skyline",2010,"Sci-Fi"
"Skyline",2010,"Thriller"
"Sleeping with Other People",2015,"Comedy"
"Sleeping with Other People",2015,"Drama"
"Sleeping with Other People",2015,"Romance"
"Sleepover",2004,"Comedy"
"Sleepover",2004,"Family"
"Sleepover",2004,"Romance"
"Sling Blade",1996,"Drama"
"Sliver",1993,"Drama"
"Sliver",1993,"Thriller"
"Slow West",2015,"Action"
"Slow West",2015,"Adventure"
"Slow West",2015,"Drama"
"Slow West",2015,"Romance"
"Slow West",2015,"Thriller"
"Slow West",2015,"Western"
"Smart People",2008,"Comedy"
"Smart People",2008,"Drama"
"Smart People",2008,"Romance"
"Socha Na Tha",2005,"Comedy"
"Socha Na Tha",2005,"Drama"
"Socha Na Tha",2005,"Romance"
"Soekarno",2013,"Biography"
"Soekarno",2013,"History"
"Solomon Kane",2009,"Action"
"Solomon Kane",2009,"Adventure"
"Solomon Kane",2009,"Fantasy"
"Solomon Kane",2009,"Horror"
"Some Freaks",2017,"Comedy"
"Some Freaks",2017,"Drama"
"Some Freaks",2017,"Romance"
"Son of a Gun",2014,"Action"
"Son of a Gun",2014,"Crime"
"Son of a Gun",2014,"Drama"
"Son of a Gun",2014,"Thriller"
"Sons of Ben",2016,"Documentary"
"Sons of Ben",2016,"Biography"
"Sons of Ben",2016,"Sport"
"Soul Surfer",2011,"Biography"
"Soul Surfer",2011,"Drama"
"Soul Surfer",2011,"Family"
"Soul Surfer",2011,"Sport"
"Soul to Keep",2019,"Horror"
"Soul to Keep",2019,"Thriller"
"Sour Grapes",2016,"Documentary"
"Sparkle",1976,"Drama"
"Sparkle",1976,"Music"
"Speech & Debate",2017,"Comedy"
"Speech & Debate",2017,"Drama"
"Speed Is My Need",2019,"Documentary"
"Speed Is My Need",2019,"Sport"
"Spider-Man 3",2007,"Action"
"Spider-Man 3",2007,"Adventure"
"Spider-Man 3",2007,"Sci-Fi"
"Spider-Man: Into the Spider-Verse",2018,"Animation"
"Spider-Man: Into the Spider-Verse",2018,"Action"
"Spider-Man: Into the Spider-Verse",2018,"Adventure"
"Spider-Man: Into the Spider-Verse",2018,"Comedy"
"Spider-Man: Into the Spider-Verse",2018,"Family"
"Spider-Man: Into the Spider-Verse",2018,"Fantasy"
"Spider-Man: Into the Spider-Verse",2018,"Sci-Fi"
"Spitfire: The Plane that Saved the World",2018,"Documentary"
"Spitfire: The Plane that Saved the World",2018,"History"
"Spitfire: The Plane that Saved the World",2018,"War"
"Spotlight",2015,"Biography"
"Spotlight",2015,"Crime"
"Spotlight",2015,"Drama"
"Spring Breakers",2012,"Crime"
"Spring Breakers",2012,"Drama"
"Sprinter",2018,"Drama"
"Sprinter",2018,"Sport"
"Spy Kids",2001,"Action"
"Spy Kids",2001,"Adventure"
"Spy Kids",2001,"Comedy"
"Spy Kids",2001,"Family"
"Spy Kids",2001,"Sci-Fi"
"Spy Time",2015,"Action"
"Spy Time",2015,"Comedy"
"Spy Time",2015,"Thriller"
"St. Agatha",2018,"Horror"
"St. Agatha",2018,"Thriller"
"Staged Killer",2019,"Thriller"
"Standoff",2015,"Drama"
"Standoff",2015,"Thriller"
"Star Men",2015,"Documentary"
"Star Men",2015,"Biography"
"Star Men",2015,"History"
"Starred Up",2013,"Crime"
"Starred Up",2013,"Drama"
"Stealing History",2006,"Documentary"
"Step Brothers",2008,"Comedy"
"Step Outside",2018,"Comedy"
"Step Outside",2018,"Fantasy"
"Sthaniya Sambaad",2010,"Comedy"
"Sthaniya Sambaad",2010,"Drama"
"Stink!",2015,"Documentary"
"Stonehearst Asylum",2014,"Drama"
"Stonehearst Asylum",2014,"Horror"
"Stonehearst Asylum",2014,"Thriller"
"Story of an Egg",2017,"Comedy"
"Story of an Egg",2017,"Drama"
"Straight Up",2020,"Comedy"
"Straight Up",2020,"Romance"
"Strictly Ballroom",1992,"Comedy"
"Strictly Ballroom",1992,"Drama"
"Strictly Ballroom",1992,"Music"
"Strictly Ballroom",1992,"Romance"
"Strike a Pose",2016,"Documentary"
"Strike a Pose",2016,"Music"
"Stripes",1981,"Comedy"
"Stripes",1981,"War"
"Striptease",1996,"Comedy"
"Striptease",1996,"Crime"
"Striptease",1996,"Drama"
"Striptease",1996,"Thriller"
"Stuart Little 2",2002,"Animation"
"Stuart Little 2",2002,"Adventure"
"Stuart Little 2",2002,"Comedy"
"Stuart Little 2",2002,"Family"
"Stuart Little 2",2002,"Fantasy"
"Submission",2019,"Horror"
"Suburra",2015,"Crime"
"Suburra",2015,"Drama"
"Suburra",2015,"Thriller"
"Suicide (Hitabdut)",2014,"Action"
"Suicide (Hitabdut)",2014,"Crime"
"Suicide (Hitabdut)",2014,"Thriller"
"Suite Française",2014,"Drama"
"Suite Française",2014,"Romance"
"Suite Française",2014,"Thriller"
"Suite Française",2014,"War"
"Summer of '92",2015,"Biography"
"Summer of '92",2015,"Comedy"
"Summer of '92",2015,"Drama"
"Summer of '92",2015,"History"
"Summer of '92",2015,"Sport"
"Sunrise",2014,"Crime"
"Sunrise",2014,"Drama"
"Sunrise",2014,"Mystery"
"Super Nani",2014,"Comedy"
"Super Nani",2014,"Drama"
"Super Nani",2014,"Family"
"Superman Returns",2006,"Action"
"Superman Returns",2006,"Sci-Fi"
"Superstar",1999,"Comedy"
"Superstar",1999,"Romance"
"Susanne Bartsch: On Top",2017,"Documentary"
"Susanne Bartsch: On Top",2017,"Biography"
"Sustainable",2016,"Documentary"
"Sustainable",2016,"History"
"Sustainable",2016,"News"
"Swami",1977,"Drama"
"Swiss Army Man",2016,"Comedy"
"Swiss Army Man",2016,"Drama"
"Swiss Army Man",2016,"Fantasy"
"Swiss Army Man",2016,"Romance"
"Sword Master",2016,"Action"
"Sword Master",2016,"Drama"
"Taal",1999,"Drama"
"Taal",1999,"Musical"
"Taal",1999,"Romance"
"Tahaan",2008,"Drama"
"Take Me Home Tonight",2011,"Comedy"
"Take Me Home Tonight",2011,"Drama"
"Take Me Home Tonight",2011,"Romance"
"Tarzan",1999,"Animation"
"Tarzan",1999,"Adventure"
"Tarzan",1999,"Comedy"
"Tarzan",1999,"Drama"
"Tarzan",1999,"Family"
"Tarzan",1999,"Musical"
"Tattah",2013,"Action"
"Tattah",2013,"Comedy"
"Tattah",2013,"Drama"
"Teach Us All",2017,"Documentary"
"Teen Patti",2010,"Crime"
"Teen Patti",2010,"Drama"
"Teen Patti",2010,"Thriller"
"Teenage Cocktail",2016,"Drama"
"Teenage Cocktail",2016,"Thriller"
"Teenage Mutant Ninja Turtles",2007,"Animation"
"Teenage Mutant Ninja Turtles",2007,"Action"
"Teenage Mutant Ninja Turtles",2007,"Adventure"
"Teenage Mutant Ninja Turtles",2007,"Comedy"
"Teenage Mutant Ninja Turtles",2007,"Family"
"Teenage Mutant Ninja Turtles",2007,"Fantasy"
"Teenage Mutant Ninja Turtles",2007,"Sci-Fi"
"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",1991,"Action"
"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",1991,"Adventure"
"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",1991,"Comedy"
"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",1991,"Family"
"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",1991,"Sci-Fi"
"Teenage Mutant Ninja Turtles: The Movie",1990,"Action"
"Teenage Mutant Ninja Turtles: The Movie",1990,"Adventure"
"Teenage Mutant Ninja Turtles: The Movie",1990,"Comedy"
"Teenage Mutant Ninja Turtles: The Movie",1990,"Family"
"Teenage Mutant Ninja Turtles: The Movie",1990,"Sci-Fi"
"Tees Maar Khan",2010,"Comedy"
"Tees Maar Khan",2010,"Crime"
"Tellur Aliens",2016,"Animation"
"Tellur Aliens",2016,"Adventure"
"Tellur Aliens",2016,"Comedy"
"Terminator 3: Rise of the Machines",2003,"Action"
"Terminator 3: Rise of the Machines",2003,"Sci-Fi"
"Terminator Salvation",2009,"Action"
"Terminator Salvation",2009,"Sci-Fi"
"Terra",2015,"Documentary"
"Terrifier",2017,"Horror"
"Terrifier",2017,"Thriller"
"Teshan",2016,"Drama"
"Tezz",2012,"Action"
"Tezz",2012,"Crime"
"Tezz",2012,"Drama"
"Tezz",2012,"Thriller"
"The 24 Hour War",2016,"Documentary"
"The 24 Hour War",2016,"History"
"The 24 Hour War",2016,"Sport"
"The Accountant of Auschwitz",2018,"Documentary"
"The Adderall Diaries",2015,"Crime"
"The Adderall Diaries",2015,"Drama"
"The Adderall Diaries",2015,"Thriller"
"The Adventure Club",2016,"Adventure"
"The Adventure Club",2016,"Family"
"The Aerial",2007,"Drama"
"The Aerial",2007,"Fantasy"
"The Aerial",2007,"Sci-Fi"
"The Age of Shadows",2016,"Action"
"The Age of Shadows",2016,"Drama"
"The Age of Shadows",2016,"Thriller"
"The American President",1995,"Comedy"
"The American President",1995,"Drama"
"The American President",1995,"Romance"
"The Amityville Horror",2005,"Horror"
"The Animal People",2019,"Documentary"
"The Ant's Scream",2010,"Comedy"
"The Ant's Scream",2010,"Drama"
"The Apostate",2015,"Comedy"
"The Art of the Steal",2013,"Comedy"
"The Art of the Steal",2013,"Crime"
"The Art of the Steal",2013,"Thriller"
"The Art of War",2000,"Action"
"The Art of War",2000,"Adventure"
"The Art of War",2000,"Crime"
"The Art of War",2000,"Thriller"
"The Assignment",2016,"Action"
"The Assignment",2016,"Crime"
"The Assignment",2016,"Thriller"
"The Autopsy of Jane Doe",2016,"Horror"
"The Autopsy of Jane Doe",2016,"Mystery"
"The Autopsy of Jane Doe",2016,"Thriller"
"The Bad Education Movie",2015,"Comedy"
"The Bad Kids",2016,"Documentary"
"The Basement",2018,"Horror"
"The Battle of Midway",1942,"Documentary"
"The Battle of Midway",1942,"Short"
"The Battle of Midway",1942,"War"
"The Black Room",2016,"Comedy"
"The Black Room",2016,"Horror"
"The Blackcoat's Daughter",2015,"Horror"
"The Blackcoat's Daughter",2015,"Mystery"
"The Blackcoat's Daughter",2015,"Thriller"
"The Bleeder",2016,"Short"
"The Bleeder",2016,"Horror"
"The Bomb",2016,"Documentary"
"The Book of Eli",2010,"Action"
"The Book of Eli",2010,"Adventure"
"The Book of Eli",2010,"Drama"
"The Book of Eli",2010,"Thriller"
"The Boss's Daughter",2015,"Comedy"
"The Boss's Daughter",2015,"Drama"
"The Boss's Daughter",2015,"Romance"
"The Bounty Hunter",2010,"Action"
"The Bounty Hunter",2010,"Comedy"
"The Bounty Hunter",2010,"Romance"
"The Box",2009,"Drama"
"The Box",2009,"Mystery"
"The Box",2009,"Thriller"
"The Boy",2016,"Horror"
"The Boy",2016,"Mystery"
"The Boy",2016,"Thriller"
"The Boy in the Striped Pajamas",2008,"Drama"
"The Boy in the Striped Pajamas",2008,"History"
"The Boy in the Striped Pajamas",2008,"War"
"The Brave One",2007,"Action"
"The Brave One",2007,"Crime"
"The Brave One",2007,"Drama"
"The Brave One",2007,"Thriller"
"The Brawler",2019,"Biography"
"The Brawler",2019,"Crime"
"The Brawler",2019,"Drama"
"The Brawler",2019,"History"
"The Brawler",2019,"Romance"
"The Brawler",2019,"Sport"
"The Breadwinner",2017,"Animation"
"The Breadwinner",2017,"Drama"
"The Breadwinner",2017,"Family"
"The Breadwinner",2017,"War"
"The Break-Up",2006,"Comedy"
"The Break-Up",2006,"Drama"
"The Break-Up",2006,"Romance"
"The Bridge",2017,"Crime"
"The Bridge",2017,"Mystery"
"The Brothers Grimm",2005,"Action"
"The Brothers Grimm",2005,"Adventure"
"The Brothers Grimm",2005,"Comedy"
"The Brothers Grimm",2005,"Fantasy"
"The Brothers Grimm",2005,"Horror"
"The Brothers Grimm",2005,"Mystery"
"The Brothers Grimm",2005,"Thriller"
"The Bucket List",2007,"Adventure"
"The Bucket List",2007,"Comedy"
"The Bucket List",2007,"Drama"
"The Bund",1983,"Adventure"
"The Bund",1983,"Drama"
"The Bye Bye Man",2017,"Drama"
"The Bye Bye Man",2017,"Fantasy"
"The Bye Bye Man",2017,"Horror"
"The Bye Bye Man",2017,"Mystery"
"The Bye Bye Man",2017,"Thriller"
"The Bygone",2019,"Crime"
"The Bygone",2019,"Drama"
"The Bygone",2019,"Mystery"
"The Cakemaker",2017,"Drama"
"The Cakemaker",2017,"Romance"
"The Captive",2014,"Crime"
"The Captive",2014,"Drama"
"The Captive",2014,"Mystery"
"The Captive",2014,"Thriller"
"The Car",1977,"Action"
"The Car",1977,"Horror"
"The Car",1977,"Mystery"
"The Car",1977,"Thriller"
"The Carter Effect",2017,"Documentary"
"The Carter Effect",2017,"Sport"
"The Case for Christ",2017,"Biography"
"The Case for Christ",2017,"Drama"
"The Cell",2017,"Action"
"The Cell",2017,"Drama"
"The Cell",2017,"Thriller"
"The Charnel House",2016,"Horror"
"The Charnel House",2016,"Mystery"
"The Charnel House",2016,"Thriller"
"The Chord",2010,"Crime"
"The Chosen",2016,"Drama"
"The Chosen",2016,"History"
"The Chosen Ones",2015,"Drama"
"The Christmas Project",2016,"Comedy"
"The Christmas Project",2016,"Family"
"The Cincinnati Kid",1965,"Drama"
"The Company Men",2010,"Drama"
"The Competition",2018,"Comedy"
"The Competition",2018,"Romance"
"The Craft",1996,"Drama"
"The Craft",1996,"Fantasy"
"The Craft",1996,"Horror"
"The Craft",1996,"Thriller"
"The Croods",2013,"Animation"
"The Croods",2013,"Adventure"
"The Croods",2013,"Comedy"
"The Croods",2013,"Family"
"The Croods",2013,"Fantasy"
"The Crow",1994,"Action"
"The Crow",1994,"Fantasy"
"The Crow",1994,"Thriller"
"The Cruise",1970,"Comedy"
"The Crying Game",1992,"Crime"
"The Crying Game",1992,"Drama"
"The Crying Game",1992,"Romance"
"The Crying Game",1992,"Thriller"
"The D Train",2015,"Comedy"
"The D Train",2015,"Drama"
"The Damned Rain",2009,"Comedy"
"The Damned Rain",2009,"Drama"
"The Dancer",2011,"Drama"
"The Dancer",2011,"Romance"
"The Dark Crystal",1982,"Adventure"
"The Dark Crystal",1982,"Family"
"The Dark Crystal",1982,"Fantasy"
"The Dark Side of Life: Mumbai City",2018,"Drama"
"The Darkest Dawn",2016,"Action"
"The Darkest Dawn",2016,"Adventure"
"The Darkest Dawn",2016,"Sci-Fi"
"The Daughter",2015,"Drama"
"The Desert Bride",2017,"Drama"
"The Devil and Father Amorth",2017,"Documentary"
"The Devil and Father Amorth",2017,"Horror"
"The Devil Inside",2012,"Horror"
"The Devil We Know",2018,"Documentary"
"The Diabolical",2015,"Horror"
"The Diabolical",2015,"Sci-Fi"
"The Dreamer",2009,"Adventure"
"The Dreamer",2009,"Drama"
"The Duel",2016,"Drama"
"The Duel",2016,"Western"
"The Dukes of Hazzard",2005,"Comedy"
"The Dukes of Hazzard: The Beginning",2007,"Action"
"The Dukes of Hazzard: The Beginning",2007,"Adventure"
"The Dukes of Hazzard: The Beginning",2007,"Comedy"
"The End of the Tour",2015,"Biography"
"The End of the Tour",2015,"Drama"
"The Endless",2017,"Drama"
"The Endless",2017,"Fantasy"
"The Endless",2017,"Horror"
"The Endless",2017,"Mystery"
"The Endless",2017,"Sci-Fi"
"The Endless",2017,"Thriller"
"The Evil Dead",1981,"Horror"
"The Exception",2016,"Drama"
"The Exception",2016,"Romance"
"The Exception",2016,"War"
"The Eyes of My Mother",2016,"Drama"
"The Eyes of My Mother",2016,"Horror"
"The Eyes of My Mother",2016,"Thriller"
"The Fear of 13",2015,"Documentary"
"The Fear of 13",2015,"Biography"
"The Fear of 13",2015,"Crime"
"The Fear of 13",2015,"Mystery"
"The Feels",2018,"Comedy"
"The Feels",2018,"Romance"
"The Fighter",2010,"Biography"
"The Fighter",2010,"Drama"
"The Fighter",2010,"Sport"
"The Figurine (Araromire)",2009,"Horror"
"The Figurine (Araromire)",2009,"Thriller"
"The Final Destination",2009,"Action"
"The Final Destination",2009,"Horror"
"The Final Destination",2009,"Thriller"
"The First Temptation of Christ",2019,"Comedy"
"The First Wives Club",1996,"Comedy"
"The Flintstones",1994,"Comedy"
"The Flintstones",1994,"Family"
"The Flintstones",1994,"Fantasy"
"The Flintstones in Viva Rock Vegas",2000,"Comedy"
"The Flintstones in Viva Rock Vegas",2000,"Family"
"The Flintstones in Viva Rock Vegas",2000,"Romance"
"The Flintstones in Viva Rock Vegas",2000,"Sci-Fi"
"The Flying Guillotine",1975,"Action"
"The Flying Guillotine",1975,"Drama"
"The Force",2017,"Documentary"
"The Foreigner",2017,"Action"
"The Foreigner",2017,"Thriller"
"The Forgotten",2014,"Horror"
"The Founder",2016,"Biography"
"The Founder",2016,"Drama"
"The Free Man",2016,"Documentary"
"The Free Man",2016,"Action"
"The Free Man",2016,"Sport"
"The Frozen Ground",2013,"Crime"
"The Frozen Ground",2013,"Thriller"
"The Gathering",2003,"Horror"
"The Gathering",2003,"Thriller"
"The Gentleman Driver",2018,"Documentary"
"The Ghost Who Walks",2019,"Crime"
"The Ghost Who Walks",2019,"Drama"
"The Golem",2018,"Drama"
"The Golem",2018,"Horror"
"The Good Catholic",2017,"Comedy"
"The Good Catholic",2017,"Drama"
"The Good Neighbor",2016,"Crime"
"The Good Neighbor",2016,"Drama"
"The Good Neighbor",2016,"Horror"
"The Good Neighbor",2016,"Thriller"
"The Goods: Live Hard, Sell Hard",2009,"Comedy"
"The Great Battle",2018,"Action"
"The Great Battle",2018,"Drama"
"The Great Battle",2018,"History"
"The Great Battle",2018,"War"
"The Great Gambler",1979,"Action"
"The Great Gambler",1979,"Crime"
"The Great Gambler",1979,"Romance"
"The Great Gambler",1979,"Thriller"
"The Great Raid",2005,"Action"
"The Great Raid",2005,"Drama"
"The Great Raid",2005,"War"
"The Hatred",2017,"Drama"
"The Hatred",2017,"Horror"
"The Hatred",2017,"Mystery"
"The Hatred",2017,"Thriller"
"The Haunting of Molly Hartley",2008,"Drama"
"The Haunting of Molly Hartley",2008,"Horror"
"The Haunting of Molly Hartley",2008,"Thriller"
"The Heat: A Kitchen (R)evolution",2018,"Documentary"
"The Help",2011,"Drama"
"The Heretics",2017,"Fantasy"
"The Heretics",2017,"Horror"
"The Heretics",2017,"Thriller"
"The Hollow Point",2016,"Crime"
"The Hollow Point",2016,"Drama"
"The Hollow Point",2016,"Thriller"
"The Hollow Point",2016,"Western"
"The Holy Man",2005,"Comedy"
"The House on Coco Road",2016,"Documentary"
"The Humanity Bureau",2017,"Sci-Fi"
"The Humanity Bureau",2017,"Thriller"
"The Hundred-Foot Journey",2014,"Comedy"
"The Hundred-Foot Journey",2014,"Drama"
"The Hurricane Heist",2018,"Action"
"The Hurricane Heist",2018,"Adventure"
"The Hurricane Heist",2018,"Crime"
"The Hurricane Heist",2018,"Thriller"
"The Hurt Business",2016,"Documentary"
"The Hurt Business",2016,"Sport"
"The Imaginarium of Doctor Parnassus",2009,"Adventure"
"The Imaginarium of Doctor Parnassus",2009,"Comedy"
"The Imaginarium of Doctor Parnassus",2009,"Fantasy"
"The Imaginarium of Doctor Parnassus",2009,"Mystery"
"The Incident",2014,"Horror"
"The Incident",2014,"Sci-Fi"
"The Incident",2014,"Thriller"
"The Incredible Story of the Giant Pear",2018,"Animation"
"The Incredibles 2",2018,"Animation"
"The Incredibles 2",2018,"Action"
"The Incredibles 2",2018,"Adventure"
"The Incredibles 2",2018,"Comedy"
"The Incredibles 2",2018,"Family"
"The Incredibles 2",2018,"Sci-Fi"
"The Informant!",2009,"Biography"
"The Informant!",2009,"Comedy"
"The Informant!",2009,"Crime"
"The Informant!",2009,"Drama"
"The Intent",2016,"Crime"
"The Intent",2016,"Drama"
"The Intent 2: The Come Up",2018,"Crime"
"The Invention of Lying",2009,"Comedy"
"The Invention of Lying",2009,"Fantasy"
"The Invention of Lying",2009,"Romance"
"The Invitation",2015,"Drama"
"The Invitation",2015,"Mystery"
"The Invitation",2015,"Thriller"
"The Jane Austen Book Club",2007,"Comedy"
"The Jane Austen Book Club",2007,"Drama"
"The Jane Austen Book Club",2007,"Romance"
"The King's Speech",2010,"Biography"
"The King's Speech",2010,"Drama"
"The King's Speech",2010,"History"
"The Lake House",2006,"Drama"
"The Lake House",2006,"Fantasy"
"The Lake House",2006,"Romance"
"The Land of the Enlightened",2016,"Documentary"
"The Land of the Enlightened",2016,"Drama"
"The Land of the Enlightened",2016,"War"
"The Last Days of Chez Nous",1992,"Comedy"
"The Last Days of Chez Nous",1992,"Drama"
"The Last Days of Chez Nous",1992,"Romance"
"The Last Exorcism",2010,"Horror"
"The Last Exorcism",2010,"Mystery"
"The Last Exorcism",2010,"Thriller"
"The Last Face",2016,"Drama"
"The Last Face",2016,"Romance"
"The Last Face",2016,"War"
"The Last Hangover",2018,"Short"
"The Last Hangover",2018,"Comedy"
"The Last Man on the Moon",2014,"Documentary"
